t,x,y,z,qw,qx,qy,qz
47.1058,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1068,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1078,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1088,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1098,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1108,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1118,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1128,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1138,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1148,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1158,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1168,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1178,0.0830741,-0.0369708,-0.0367251,0.700132,-0.705258,0.111002,0.0102631
47.1188,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1198,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1208,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1218,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1228,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1238,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1248,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1258,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1268,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1278,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1288,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1298,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1308,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1318,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1328,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1338,0.0830595,-0.0369347,-0.036763,0.700266,-0.705117,0.111054,0.0102306
47.1348,0.0830649,-0.0369481,-0.0368154,0.700266,-0.705117,0.111054,0.0102306
47.1358,0.0830649,-0.0369481,-0.0368154,0.700266,-0.705117,0.111054,0.0102306
47.1368,0.0830649,-0.0369481,-0.0368154,0.700266,-0.705117,0.111054,0.0102306
47.1378,0.0830649,-0.0369481,-0.0368154,0.700266,-0.705117,0.111054,0.0102306
47.1388,0.0830649,-0.0369481,-0.0368154,0.700266,-0.705117,0.111054,0.0102306
47.1398,0.0830649,-0.0369481,-0.0368154,0.700266,-0.705117,0.111054,0.0102306
47.1408,0.0830503,-0.0369119,-0.0368533,0.7004,-0.704976,0.111106,0.010198
47.1418,0.0830503,-0.0369119,-0.0368533,0.7004,-0.704976,0.111106,0.010198
47.1428,0.0830503,-0.0369119,-0.0368533,0.7004,-0.704976,0.111106,0.010198
47.1438,0.0830503,-0.0369119,-0.0368533,0.7004,-0.704976,0.111106,0.010198
47.1448,0.0830503,-0.0369119,-0.0368533,0.7004,-0.704976,0.111106,0.010198
