t,x,y,z,qw,qx,qy,qz
14.1175,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1186,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1195,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1205,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1216,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1225,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1235,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1245,-0.000226353,-0.0151399,0.146869,0.70446,-0.708973,0.0282452,0.0171635
14.1256,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1266,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1275,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1285,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1295,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1305,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1315,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1325,-0.000226353,-0.0151399,0.146869,0.704007,-0.709423,0.0282637,0.0171519
14.1335,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1345,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1355,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1365,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1375,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1385,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1395,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1405,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1416,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1426,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1435,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1445,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1455,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1465,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1475,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1485,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1496,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1505,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1515,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1525,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1535,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1545,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1555,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1565,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1575,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1586,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1595,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1605,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1615,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1625,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1635,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1645,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1656,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1665,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1675,-0.000226415,-0.0151903,0.146848,0.704472,-0.708955,0.0286985,0.0167134
14.1685,-0.000226415,-0.0151903,0.146848,0.704472,-0.708955,0.0286985,0.0167134
14.1695,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1705,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1716,-0.000226415,-0.0151903,0.146848,0.704472,-0.708955,0.0286985,0.0167134
14.1725,-0.000226415,-0.0151903,0.146848,0.704472,-0.708955,0.0286985,0.0167134
14.1735,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1745,-0.000226415,-0.0151903,0.146848,0.70446,-0.708973,0.0282452,0.0171635
14.1755,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1765,-0.000226415,-0.0151903,0.146848,0.704007,-0.709423,0.0282637,0.0171519
14.1775,-0.000226477,-0.0152407,0.146828,0.70446,-0.708973,0.0282452,0.0171635
14.1785,-0.000226477,-0.0152407,0.146828,0.70446,-0.708973,0.0282452,0.0171635
14.1795,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.1805,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.1816,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.1825,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.1835,-0.000226477,-0.0152407,0.146828,0.704007,-0.709423,0.0282637,0.0171519
14.1845,-0.000226477,-0.0152407,0.146828,0.704007,-0.709423,0.0282637,0.0171519
14.1855,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.1865,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.1875,-0.000226477,-0.0152407,0.146828,0.704007,-0.709423,0.0282637,0.0171519
14.1885,-0.000226477,-0.0152407,0.146828,0.704007,-0.709423,0.0282637,0.0171519
14.1896,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.1905,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.1915,-0.000226477,-0.0152407,0.146828,0.704007,-0.709423,0.0282637,0.0171519
14.1925,-0.000226477,-0.0152407,0.146828,0.704007,-0.709423,0.0282637,0.0171519
14.1935,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.1945,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.1955,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.1965,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.1976,-0.000226477,-0.0152407,0.146828,0.704007,-0.709423,0.0282637,0.0171519
14.1985,-0.000226477,-0.0152407,0.146828,0.704007,-0.709423,0.0282637,0.0171519
14.1995,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2005,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2015,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2025,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2035,-0.000226477,-0.0152407,0.146828,0.70446,-0.708973,0.0282452,0.0171635
14.2045,-0.000226477,-0.0152407,0.146828,0.70446,-0.708973,0.0282452,0.0171635
14.2055,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2065,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2075,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2085,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2095,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.2105,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.2115,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2125,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2135,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2145,-0.000226477,-0.0152407,0.146828,0.704018,-0.709404,0.0287173,0.0167021
14.2155,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.2165,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
14.2175,-0.000226477,-0.0152407,0.146828,0.704472,-0.708955,0.0286985,0.0167134
