t,x,y,z,qw,qx,qy,qz,gripper_trigger
49.57,0.0480654,0.0739754,0.0622258,0.423872,-0.577938,-0.433934,0.545914,0
49.575,0.048098,0.0739866,0.0621836,0.423872,-0.577938,-0.433934,0.545914,0
49.58,0.048113,0.0739917,0.0620903,0.423991,-0.57786,-0.433814,0.545998,0
49.585,0.048113,0.0739917,0.0620903,0.423991,-0.57786,-0.433814,0.545998,0
49.59,0.0480975,0.0740858,0.0619971,0.423603,-0.578116,-0.433951,0.545921,0
49.595,0.0480799,0.0740798,0.061946,0.423723,-0.578039,-0.43383,0.546005,0
49.6,0.0480948,0.0740849,0.0618527,0.423842,-0.577962,-0.433711,0.546088,0
49.6051,0.0481273,0.074096,0.0618105,0.423842,-0.577962,-0.433711,0.546088,0
49.61,0.0481421,0.0741011,0.0617172,0.423573,-0.57813,-0.433959,0.545922,0
49.615,0.0481421,0.0741011,0.0617172,0.423573,-0.57813,-0.433959,0.545922,0
49.62,0.048157,0.0741062,0.0616239,0.423693,-0.578054,-0.433839,0.546006,0
49.625,0.048157,0.0741062,0.0616239,0.423693,-0.578054,-0.433839,0.546006,0
49.63,0.0481088,0.0741891,0.0615729,0.423305,-0.578308,-0.433975,0.545929,0
49.635,0.0481413,0.0742003,0.0615306,0.423305,-0.578308,-0.433975,0.545929,0
49.64,0.0481413,0.0742003,0.0615306,0.423305,-0.578308,-0.433975,0.545929,0
49.645,0.0481736,0.0742114,0.0614883,0.423305,-0.578308,-0.433975,0.545929,0
49.65,0.048156,0.0742053,0.0614373,0.423424,-0.578232,-0.433856,0.546012,0
49.655,0.048156,0.0742053,0.0614373,0.423424,-0.578232,-0.433856,0.546012,0
49.66,0.0481578,0.0743054,0.061395,0.423305,-0.578319,-0.433744,0.546102,0
49.665,0.0481402,0.0742994,0.0613439,0.423523,-0.578688,-0.433257,0.545927,0
49.67,0.0481402,0.0742994,0.0613439,0.423134,-0.578932,-0.433625,0.545678,0
49.675,0.0481548,0.0743044,0.0612506,0.423254,-0.578855,-0.433505,0.545762,0
49.68,0.0481548,0.0743044,0.0612506,0.423254,-0.578855,-0.433505,0.545762,0
49.685,0.0481548,0.0743044,0.0612506,0.423254,-0.578855,-0.433505,0.545762,0
49.69,0.0481371,0.0742983,0.0611996,0.423373,-0.578778,-0.433386,0.545846,0
49.695,0.0481371,0.0742983,0.0611996,0.422984,-0.579023,-0.433753,0.545597,0
49.7,0.0481371,0.0742983,0.0611996,0.422984,-0.579023,-0.433753,0.545597,0
49.705,0.0481371,0.0742983,0.0611996,0.423081,-0.579468,-0.433387,0.545339,0
49.71,0.0481371,0.0742983,0.0611996,0.423081,-0.579468,-0.433387,0.545339,0
49.715,0.0481695,0.0743094,0.0611573,0.423081,-0.579468,-0.433387,0.545339,0
49.72,0.0481517,0.0743033,0.0611063,0.422811,-0.579635,-0.433635,0.545174,0
49.725,0.0481517,0.0743033,0.0611063,0.423201,-0.579392,-0.433267,0.545423,0
49.73,0.0481517,0.0743033,0.0611063,0.422811,-0.579635,-0.433635,0.545174,0
49.735,0.0481517,0.0743033,0.0611063,0.422811,-0.579635,-0.433635,0.545174,0
49.74,0.0481212,0.0743924,0.0611063,0.422692,-0.579723,-0.433522,0.545263,0
49.745,0.0481212,0.0743924,0.0611063,0.422692,-0.579723,-0.433522,0.545263,0
49.75,0.0481212,0.0743924,0.0611063,0.422692,-0.579723,-0.433522,0.545263,0
49.755,0.0481212,0.0743924,0.0611063,0.422692,-0.579723,-0.433522,0.545263,0
49.76,0.0481357,0.0743974,0.061013,0.422811,-0.579646,-0.433403,0.545347,0
49.765,0.0481357,0.0743974,0.061013,0.422811,-0.579646,-0.433403,0.545347,0
49.77,0.0481357,0.0743974,0.061013,0.422811,-0.579646,-0.433403,0.545347,0
49.775,0.0481357,0.0743974,0.061013,0.422811,-0.579646,-0.433403,0.545347,0
49.78,0.048118,0.0743913,0.060962,0.422541,-0.579814,-0.43365,0.545182,0
49.785,0.048118,0.0743913,0.060962,0.422541,-0.579814,-0.43365,0.545182,0
49.79,0.048118,0.0743913,0.060962,0.422541,-0.579814,-0.43365,0.545182,0
49.795,0.048118,0.0743913,0.060962,0.422541,-0.579814,-0.43365,0.545182,0
49.8,0.048118,0.0743913,0.060962,0.422541,-0.579814,-0.43365,0.545182,0
49.805,0.0481325,0.0743963,0.0608686,0.422661,-0.579737,-0.43353,0.545265,0
49.81,0.0481325,0.0743963,0.0608686,0.422661,-0.579737,-0.43353,0.545265,0
49.815,0.0481147,0.0743901,0.0608177,0.42278,-0.57966,-0.433411,0.545349,0
49.82,0.0481147,0.0743901,0.0608177,0.42278,-0.57966,-0.433411,0.545349,0
49.825,0.0481292,0.0743951,0.0607243,0.4229,-0.579584,-0.433291,0.545432,0
49.83,0.0481113,0.074389,0.0606734,0.42263,-0.579751,-0.433538,0.545268,0
49.835,0.0481436,0.0744001,0.060631,0.42263,-0.579751,-0.433538,0.545268,0
49.84,0.0481257,0.0743939,0.0605801,0.422749,-0.579676,-0.433419,0.545351,0
49.845,0.0481401,0.0743989,0.0604867,0.422869,-0.579599,-0.433299,0.545435,0
49.85,0.0481544,0.0744038,0.0603934,0.422988,-0.579523,-0.433179,0.545519,0
49.8551,0.0481365,0.0743976,0.0603425,0.423108,-0.579446,-0.433059,0.545602,0
49.86,0.0481687,0.0744087,0.0603,0.422718,-0.57969,-0.433427,0.545353,0
49.865,0.0481508,0.0744025,0.0602491,0.422838,-0.579613,-0.433307,0.545437,0
49.87,0.0481972,0.0744185,0.0601133,0.422957,-0.579537,-0.433187,0.545521,0
49.875,0.0481972,0.0744185,0.0601133,0.422957,-0.579537,-0.433187,0.545521,0
49.88,0.0481808,0.0745124,0.06002,0.422958,-0.579548,-0.432954,0.545694,0
49.885,0.0481949,0.0745173,0.0599266,0.422687,-0.579715,-0.433203,0.545528,0
49.89,0.0481769,0.0745111,0.0598757,0.422807,-0.579638,-0.433083,0.545612,0
49.895,0.0482091,0.0745221,0.0598332,0.422807,-0.579638,-0.433083,0.545612,0
49.9,0.0481925,0.074616,0.0597398,0.422901,-0.580096,-0.432483,0.545529,0
49.905,0.0482065,0.0746209,0.0596464,0.422927,-0.579573,-0.432731,0.545868,0
49.91,0.0482205,0.0746257,0.059553,0.422751,-0.580186,-0.43261,0.545449,0
49.915,0.0482205,0.0746257,0.059553,0.422751,-0.580186,-0.43261,0.545449,0
49.92,0.0482345,0.0746305,0.0594596,0.42287,-0.58011,-0.43249,0.545532,0
49.925,0.0482665,0.0746416,0.0594171,0.42287,-0.58011,-0.43249,0.545532,0
49.93,0.0482805,0.0746464,0.0593237,0.422599,-0.580277,-0.432738,0.545368,0
49.935,0.0482805,0.0746464,0.0593237,0.422599,-0.580277,-0.432738,0.545368,0
49.94,0.0482636,0.0747402,0.0592302,0.422599,-0.580288,-0.432507,0.54554,0
49.945,0.0482636,0.0747402,0.0592302,0.422599,-0.580288,-0.432507,0.54554,0
49.95,0.0482956,0.0747513,0.0591876,0.422599,-0.580288,-0.432507,0.54554,0
49.955,0.0483276,0.0747623,0.059145,0.422209,-0.580532,-0.432874,0.545291,0
49.96,0.0483276,0.0747623,0.059145,0.422209,-0.580532,-0.432874,0.545291,0
49.965,0.0483596,0.0747733,0.0591024,0.422209,-0.580532,-0.432874,0.545291,0
49.97,0.0483107,0.0748562,0.0590516,0.42221,-0.580542,-0.432642,0.545465,0
49.975,0.0483426,0.0748672,0.0590089,0.42221,-0.580542,-0.432642,0.545465,0
49.98,0.0483426,0.0748672,0.0590089,0.42221,-0.580542,-0.432642,0.545465,0
49.985,0.0483426,0.0748672,0.0590089,0.422302,-0.580989,-0.432273,0.54521,0
49.99,0.0483564,0.074872,0.0589154,0.422421,-0.580912,-0.432153,0.545294,0
49.995,0.0483564,0.074872,0.0589154,0.422421,-0.580912,-0.432153,0.545294,0
50,0.0483883,0.074883,0.0588728,0.422421,-0.580912,-0.432153,0.545294,0
50.005,0.0483701,0.0748767,0.0588219,0.422541,-0.580836,-0.432032,0.545378,0
50.01,0.0483701,0.0748767,0.0588219,0.42215,-0.581079,-0.4324,0.54513,0
50.015,0.048402,0.0748877,0.0587793,0.422541,-0.580836,-0.432032,0.545378,0
50.02,0.048353,0.0749705,0.0587285,0.422541,-0.580846,-0.431801,0.54555,0
50.025,0.0483347,0.0749642,0.0586777,0.42227,-0.581013,-0.432049,0.545386,0
50.0301,0.0483165,0.0749579,0.0586269,0.422481,-0.581383,-0.431559,0.545216,0
50.035,0.0482982,0.0749516,0.0585761,0.422991,-0.581064,-0.431071,0.545547,0
50.04,0.0482491,0.0750343,0.0585253,0.4226,-0.581318,-0.431206,0.545472,0
50.045,0.0482491,0.0750343,0.0585253,0.422991,-0.581074,-0.430838,0.54572,0
50.05,0.0482491,0.0750343,0.0585253,0.422991,-0.581074,-0.430838,0.54572,0
50.055,0.0482491,0.0750343,0.0585253,0.422991,-0.581074,-0.430838,0.54572,0
50.06,0.0482491,0.0750343,0.0585253,0.422991,-0.581074,-0.430838,0.54572,0
50.065,0.0482491,0.0750343,0.0585253,0.422991,-0.581074,-0.430838,0.54572,0
50.07,0.0482308,0.075028,0.0584745,0.423501,-0.580754,-0.430351,0.54605,0
50.075,0.0482627,0.075039,0.0584318,0.423501,-0.580754,-0.430351,0.54605,0
50.08,0.0482627,0.075039,0.0584318,0.423501,-0.580754,-0.430351,0.54605,0
50.085,0.0482627,0.075039,0.0584318,0.423501,-0.580754,-0.430351,0.54605,0
50.09,0.0482627,0.075039,0.0584318,0.423501,-0.580754,-0.430351,0.54605,0
50.0951,0.0482627,0.075039,0.0584318,0.423891,-0.58051,-0.429982,0.546297,0
50.1,0.0482945,0.0750501,0.0583891,0.423891,-0.58051,-0.429982,0.546297,0
50.105,0.0482637,0.0751392,0.0583891,0.423772,-0.580597,-0.42987,0.546385,0
50.11,0.0482637,0.0751392,0.0583891,0.424162,-0.580352,-0.429501,0.546632,0
50.115,0.0482637,0.0751392,0.0583891,0.424254,-0.580798,-0.429132,0.546377,0
50.12,0.0482772,0.0751438,0.0582956,0.424281,-0.580276,-0.429381,0.546715,0
50.125,0.0482772,0.0751438,0.0582956,0.424281,-0.580276,-0.429381,0.546715,0
50.13,0.0482772,0.0751438,0.0582956,0.424672,-0.580031,-0.429012,0.546961,0
50.135,0.0482772,0.0751438,0.0582956,0.424672,-0.580031,-0.429012,0.546961,0
50.14,0.0482772,0.0751438,0.0582956,0.424672,-0.580031,-0.429012,0.546961,0
50.145,0.048309,0.0751549,0.0582529,0.424672,-0.580031,-0.429012,0.546961,0
50.15,0.0482906,0.0751485,0.0582021,0.42479,-0.579954,-0.428892,0.547045,0
50.155,0.0482906,0.0751485,0.0582021,0.42479,-0.579954,-0.428892,0.547045,0
50.16,0.0482906,0.0751485,0.0582021,0.425273,-0.580155,-0.428154,0.547035,0
50.165,0.0482906,0.0751485,0.0582021,0.425273,-0.580155,-0.428154,0.547035,0
50.17,0.0483224,0.0751596,0.0581594,0.425273,-0.580155,-0.428154,0.547035,0
50.175,0.0482915,0.0752486,0.0581594,0.425061,-0.579796,-0.428411,0.547379,0
50.18,0.0482732,0.0752423,0.0581086,0.425272,-0.580166,-0.427921,0.547206,0
50.185,0.0482732,0.0752423,0.0581086,0.425272,-0.580166,-0.427921,0.547206,0
50.19,0.0482732,0.0752423,0.0581086,0.425272,-0.580166,-0.427921,0.547206,0
50.195,0.0482732,0.0752423,0.0581086,0.425272,-0.580166,-0.427921,0.547206,0
50.2,0.0482866,0.0752469,0.0580151,0.425391,-0.580089,-0.427801,0.54729,0
50.205,0.0482866,0.0752469,0.0580151,0.425391,-0.580089,-0.427801,0.54729,0
50.21,0.0482866,0.0752469,0.0580151,0.425391,-0.580089,-0.427801,0.54729,0
50.215,0.0482866,0.0752469,0.0580151,0.425391,-0.580089,-0.427801,0.54729,0
50.22,0.0482682,0.0752405,0.0579644,0.42551,-0.580012,-0.42768,0.547373,0
50.2251,0.0482999,0.0752516,0.0579216,0.42551,-0.580012,-0.42768,0.547373,0
50.23,0.0482999,0.0752516,0.0579216,0.42551,-0.580012,-0.42768,0.547373,0
50.235,0.0482999,0.0752516,0.0579216,0.42551,-0.580012,-0.42768,0.547373,0
50.24,0.0482999,0.0752516,0.0579216,0.42551,-0.580012,-0.42768,0.547373,0
50.245,0.0482999,0.0752516,0.0579216,0.42551,-0.580012,-0.42768,0.547373,0
50.25,0.0482815,0.0752452,0.0578709,0.425629,-0.579935,-0.427559,0.547456,0
50.255,0.0483133,0.0752562,0.0578281,0.425629,-0.579935,-0.427559,0.547456,0
50.26,0.0483133,0.0752562,0.0578281,0.425629,-0.579935,-0.427559,0.547456,0
50.265,0.0482823,0.0753453,0.0578281,0.42551,-0.580023,-0.427447,0.547544,0
50.27,0.048314,0.0753563,0.0577853,0.42551,-0.580023,-0.427447,0.547544,0
50.275,0.048314,0.0753563,0.0577853,0.42512,-0.580268,-0.427816,0.547299,0
50.28,0.0483273,0.0753609,0.0576918,0.425629,-0.579946,-0.427326,0.547627,0
50.285,0.0483273,0.0753609,0.0576918,0.425239,-0.580191,-0.427695,0.547382,0
50.29,0.0483273,0.0753609,0.0576918,0.425239,-0.580191,-0.427695,0.547382,0
50.295,0.048359,0.075372,0.0576489,0.425239,-0.580191,-0.427695,0.547382,0
50.3,0.048359,0.075372,0.0576489,0.425239,-0.580191,-0.427695,0.547382,0
50.305,0.0483722,0.0753766,0.0575554,0.425358,-0.580114,-0.427575,0.547465,0
50.31,0.0483722,0.0753766,0.0575554,0.425358,-0.580114,-0.427575,0.547465,0
50.315,0.0483722,0.0753766,0.0575554,0.424968,-0.58036,-0.427943,0.54722,0
50.32,0.0484039,0.0753876,0.0575125,0.424968,-0.58036,-0.427943,0.54722,0
50.325,0.0484039,0.0753876,0.0575125,0.424968,-0.58036,-0.427943,0.54722,0
50.33,0.0483854,0.0753811,0.0574618,0.425086,-0.580284,-0.427823,0.547303,0
50.335,0.048417,0.0753921,0.057419,0.425086,-0.580284,-0.427823,0.547303,0
50.34,0.0483986,0.0753857,0.0573683,0.424816,-0.580451,-0.428071,0.547141,0
50.345,0.0484302,0.0753967,0.0573254,0.424816,-0.580451,-0.428071,0.547141,0
50.35,0.0484302,0.0753967,0.0573254,0.424816,-0.580451,-0.428071,0.547141,0
50.355,0.0484433,0.0754013,0.0572318,0.424934,-0.580375,-0.42795,0.547224,0
50.36,0.0484433,0.0754013,0.0572318,0.424934,-0.580375,-0.42795,0.547224,0
50.365,0.0484563,0.0754058,0.0571382,0.425054,-0.580298,-0.427829,0.547307,0
50.37,0.0484563,0.0754058,0.0571382,0.424663,-0.580543,-0.428199,0.547062,0
50.375,0.0484879,0.0754168,0.0570953,0.424663,-0.580543,-0.428199,0.547062,0
50.38,0.0484879,0.0754168,0.0570953,0.424663,-0.580543,-0.428199,0.547062,0
50.3851,0.0485009,0.0754213,0.0570017,0.424782,-0.580467,-0.428078,0.547145,0
50.39,0.0485009,0.0754213,0.0570017,0.424392,-0.580711,-0.428447,0.5469,0
50.395,0.0485325,0.0754323,0.0569587,0.424482,-0.581158,-0.428076,0.546646,0
50.4,0.0485325,0.0754323,0.0569587,0.424392,-0.580711,-0.428447,0.5469,0
50.405,0.0485325,0.0754323,0.0569587,0.424392,-0.580711,-0.428447,0.5469,0
50.41,0.0485454,0.0754368,0.0568651,0.424601,-0.581081,-0.427956,0.546729,0
50.415,0.0485454,0.0754368,0.0568651,0.424511,-0.580635,-0.428326,0.546983,0
50.42,0.0485454,0.0754368,0.0568651,0.424601,-0.581081,-0.427956,0.546729,0
50.425,0.0485584,0.0754413,0.0567714,0.42472,-0.581004,-0.427835,0.546813,0
50.43,0.0485898,0.0754522,0.0567284,0.424329,-0.58125,-0.428203,0.546567,0
50.435,0.0485712,0.0754458,0.0566778,0.424448,-0.581173,-0.428083,0.54665,0
50.44,0.0486027,0.0754567,0.0566348,0.424448,-0.581173,-0.428083,0.54665,0
50.445,0.0485841,0.0754502,0.0565842,0.424176,-0.581341,-0.428331,0.546489,0
50.45,0.0485841,0.0754502,0.0565842,0.424176,-0.581341,-0.428331,0.546489,0
50.455,0.0485969,0.0754547,0.0564905,0.424295,-0.581264,-0.428211,0.546572,0
50.4601,0.0485659,0.0755439,0.0564905,0.424264,-0.581798,-0.427728,0.546407,0
50.465,0.0485786,0.0755484,0.0563968,0.424383,-0.581722,-0.427607,0.54649,0
50.4701,0.0485786,0.0755484,0.0563968,0.423992,-0.581966,-0.427975,0.546245,0
50.475,0.0485914,0.0755528,0.0563032,0.42411,-0.58189,-0.427855,0.546329,0
50.48,0.0485914,0.0755528,0.0563032,0.42411,-0.58189,-0.427855,0.546329,0
50.485,0.0485727,0.0755463,0.0562526,0.42423,-0.581813,-0.427733,0.546413,0
50.4901,0.0486041,0.0755572,0.0562095,0.423839,-0.582057,-0.428102,0.546167,0
50.495,0.0486041,0.0755572,0.0562095,0.423839,-0.582057,-0.428102,0.546167,0
50.5,0.0485854,0.0755507,0.0561589,0.424045,-0.582428,-0.427609,0.545998,0
50.5051,0.0486168,0.0755616,0.0561158,0.424045,-0.582428,-0.427609,0.545998,0
50.5101,0.0486168,0.0755616,0.0561158,0.423653,-0.582672,-0.427978,0.545753,0
50.515,0.0486168,0.0755616,0.0561158,0.423653,-0.582672,-0.427978,0.545753,0
50.52,0.0485669,0.0756443,0.0560653,0.423653,-0.582682,-0.427745,0.545925,0
50.5251,0.0485983,0.0756552,0.0560222,0.423653,-0.582682,-0.427745,0.545925,0
50.53,0.0485983,0.0756552,0.0560222,0.423653,-0.582682,-0.427745,0.545925,0
50.535,0.0485983,0.0756552,0.0560222,0.423739,-0.583129,-0.427373,0.545672,0
50.54,0.0485983,0.0756552,0.0560222,0.423739,-0.583129,-0.427373,0.545672,0
50.545,0.0485983,0.0756552,0.0560222,0.423347,-0.583373,-0.42774,0.545428,0
50.55,0.0485795,0.0756487,0.0559716,0.423466,-0.583297,-0.42762,0.545511,0
50.555,0.0486109,0.0756596,0.0559285,0.423466,-0.583297,-0.42762,0.545511,0
50.5601,0.0486109,0.0756596,0.0559285,0.423466,-0.583297,-0.42762,0.545511,0
50.565,0.0486109,0.0756596,0.0559285,0.423466,-0.583297,-0.42762,0.545511,0
50.57,0.0486109,0.0756596,0.0559285,0.423466,-0.583297,-0.42762,0.545511,0
50.575,0.0486109,0.0756596,0.0559285,0.423466,-0.583297,-0.42762,0.545511,0
50.58,0.0486109,0.0756596,0.0559285,0.423466,-0.583297,-0.42762,0.545511,0
50.585,0.0486109,0.0756596,0.0559285,0.423466,-0.583297,-0.42762,0.545511,0
50.59,0.0486109,0.0756596,0.0559285,0.423466,-0.583297,-0.42762,0.545511,0
50.595,0.0486234,0.075664,0.0558348,0.423585,-0.58322,-0.4275,0.545595,0
50.6,0.0486234,0.075664,0.0558348,0.423585,-0.58322,-0.4275,0.545595,0
50.605,0.0486234,0.075664,0.0558348,0.423585,-0.58322,-0.4275,0.545595,0
50.61,0.0486234,0.075664,0.0558348,0.423585,-0.58322,-0.4275,0.545595,0
50.6151,0.0486234,0.075664,0.0558348,0.423585,-0.58322,-0.4275,0.545595,0
50.62,0.0486234,0.075664,0.0558348,0.423585,-0.58322,-0.4275,0.545595,0
50.625,0.0486548,0.0756749,0.0557917,0.423585,-0.58322,-0.4275,0.545595,0
50.63,0.048636,0.0756684,0.0557411,0.423704,-0.583144,-0.427379,0.545679,0
50.635,0.048636,0.0756684,0.0557411,0.42379,-0.58359,-0.427007,0.545427,0
50.64,0.048636,0.0756684,0.0557411,0.423704,-0.583144,-0.427379,0.545679,0
50.645,0.0486673,0.0756793,0.0556979,0.42379,-0.58359,-0.427007,0.545427,0
50.65,0.0486673,0.0756793,0.0556979,0.423398,-0.583834,-0.427374,0.545182,0
50.655,0.0486673,0.0756793,0.0556979,0.423312,-0.583388,-0.427747,0.545434,0
50.66,0.0486986,0.0756902,0.0556548,0.423398,-0.583834,-0.427374,0.545182,0
50.6651,0.0486986,0.0756902,0.0556548,0.423312,-0.583388,-0.427747,0.545434,0
50.67,0.0486986,0.0756902,0.0556548,0.423398,-0.583834,-0.427374,0.545182,0
50.675,0.0486986,0.0756902,0.0556548,0.423398,-0.583834,-0.427374,0.545182,0
50.68,0.048711,0.0756945,0.0555611,0.423516,-0.583758,-0.427254,0.545266,0
50.685,0.048711,0.0756945,0.0555611,0.423431,-0.583312,-0.427626,0.545518,0
50.6901,0.048711,0.0756945,0.0555611,0.423516,-0.583758,-0.427254,0.545266,0
50.695,0.0487234,0.0756989,0.0554673,0.423635,-0.583682,-0.427133,0.54535,0
50.7,0.0487234,0.0756989,0.0554673,0.423635,-0.583682,-0.427133,0.54535,0
50.705,0.0487234,0.0756989,0.0554673,0.423635,-0.583682,-0.427133,0.54535,0
50.71,0.0487358,0.0757032,0.0553736,0.423668,-0.58316,-0.427385,0.545685,0
50.715,0.048767,0.0757141,0.0553304,0.423754,-0.583606,-0.427013,0.545433,0
50.72,0.048767,0.0757141,0.0553304,0.423754,-0.583606,-0.427013,0.545433,0
50.7251,0.0487793,0.0757184,0.0552366,0.423873,-0.58353,-0.426891,0.545517,0
50.73,0.0487793,0.0757184,0.0552366,0.423873,-0.58353,-0.426891,0.545517,0
50.735,0.0487793,0.0757184,0.0552366,0.423873,-0.58353,-0.426891,0.545517,0
50.7399,0.0488105,0.0757293,0.0551934,0.423873,-0.58353,-0.426891,0.545517,0
50.745,0.0487916,0.0757227,0.0551428,0.423991,-0.583453,-0.426771,0.545601,0
50.75,0.0487916,0.0758228,0.0550996,0.423872,-0.58354,-0.426658,0.545689,0
50.755,0.0487916,0.0758228,0.0550996,0.423872,-0.58354,-0.426658,0.545689,0
50.76,0.0488039,0.0758271,0.0550058,0.42399,-0.583463,-0.426538,0.545773,0
50.765,0.048835,0.075838,0.0549625,0.42399,-0.583463,-0.426538,0.545773,0
50.7701,0.0488161,0.0758314,0.054912,0.424109,-0.583388,-0.426417,0.545856,0
50.7751,0.0488283,0.0758356,0.0548182,0.424227,-0.583311,-0.426296,0.54594,0
50.78,0.0488593,0.0758465,0.0547749,0.423835,-0.583556,-0.426664,0.545696,0
50.785,0.0488092,0.0759291,0.0547244,0.423834,-0.583566,-0.426432,0.545867,0
50.79,0.0488213,0.0759334,0.0546306,0.423953,-0.58349,-0.42631,0.545951,0
50.795,0.0488523,0.0759442,0.0545873,0.423953,-0.58349,-0.42631,0.545951,0
50.8,0.0488333,0.0759376,0.0545368,0.424072,-0.583414,-0.42619,0.546035,0
50.805,0.0488644,0.0759484,0.0544935,0.423679,-0.583658,-0.426558,0.54579,0
50.81,0.0488451,0.076042,0.0543997,0.423678,-0.583669,-0.426325,0.545962,0
50.815,0.0488451,0.076042,0.0543997,0.423678,-0.583669,-0.426325,0.545962,0
50.82,0.0488761,0.0760528,0.0543563,0.423678,-0.583669,-0.426325,0.545962,0
50.825,0.0488571,0.0760461,0.0543058,0.42388,-0.584039,-0.425831,0.545795,0
50.83,0.0488568,0.0761463,0.0542624,0.423285,-0.583924,-0.42646,0.545889,0
50.835,0.0488687,0.0761505,0.0541686,0.423403,-0.583848,-0.42634,0.545973,0
50.84,0.0488687,0.0761505,0.0541686,0.423487,-0.584294,-0.425966,0.545722,0
50.845,0.0488687,0.0761505,0.0541686,0.423403,-0.583848,-0.42634,0.545973,0
50.85,0.0488492,0.076244,0.0540747,0.423092,-0.584549,-0.426101,0.54565,0
50.855,0.0488801,0.0762548,0.0540313,0.42301,-0.584102,-0.426474,0.5459,0
50.86,0.0488611,0.0762481,0.0539809,0.423211,-0.584473,-0.42598,0.545733,0
50.8651,0.048892,0.076259,0.0539374,0.423211,-0.584473,-0.42598,0.545733,0
50.87,0.048892,0.076259,0.0539374,0.423211,-0.584473,-0.42598,0.545733,0
50.875,0.048892,0.076259,0.0539374,0.422819,-0.584717,-0.426347,0.54549,0
50.88,0.0489038,0.0762631,0.0538435,0.422937,-0.584641,-0.426226,0.545573,0
50.885,0.0489038,0.0762631,0.0538435,0.422937,-0.584641,-0.426226,0.545573,0
50.89,0.0488846,0.0762564,0.0537931,0.423056,-0.584564,-0.426106,0.545657,0
50.895,0.0488846,0.0762564,0.0537931,0.423056,-0.584564,-0.426106,0.545657,0
50.9,0.0489155,0.0762672,0.0537497,0.422663,-0.584809,-0.426473,0.545413,0
50.905,0.0488964,0.0762605,0.0536992,0.422782,-0.584732,-0.426353,0.545497,0
50.91,0.0488964,0.0762605,0.0536992,0.422782,-0.584732,-0.426353,0.545497,0
50.9149,0.0489272,0.0762713,0.0536558,0.422782,-0.584732,-0.426353,0.545497,0
50.92,0.0488767,0.076354,0.0536054,0.422781,-0.584743,-0.426119,0.545668,0
50.925,0.0488767,0.076354,0.0536054,0.422387,-0.584987,-0.426487,0.545424,0
50.93,0.0488767,0.076354,0.0536054,0.422387,-0.584987,-0.426487,0.545424,0
50.935,0.0488883,0.076358,0.0535115,0.422507,-0.58491,-0.426367,0.545508,0
50.94,0.0488883,0.076358,0.0535115,0.422507,-0.58491,-0.426367,0.545508,0
50.945,0.0488691,0.0763513,0.0534611,0.422625,-0.584835,-0.426246,0.545592,0
50.95,0.0488691,0.0763513,0.0534611,0.422625,-0.584835,-0.426246,0.545592,0
50.955,0.0488807,0.0763554,0.0533672,0.422744,-0.584759,-0.426125,0.545676,0
50.96,0.0488807,0.0763554,0.0533672,0.422351,-0.585002,-0.426493,0.545432,0
50.965,0.0488807,0.0763554,0.0533672,0.422351,-0.585002,-0.426493,0.545432,0
50.97,0.0488923,0.0763594,0.0532733,0.42247,-0.584926,-0.426373,0.545516,0
50.975,0.0488609,0.0764488,0.0532733,0.42235,-0.585013,-0.42626,0.545603,0
50.98,0.0488724,0.0764528,0.0531794,0.422468,-0.584937,-0.426139,0.545687,0
50.985,0.0488724,0.0764528,0.0531794,0.422468,-0.584937,-0.426139,0.545687,0
50.9899,0.0488531,0.076446,0.0531291,0.422587,-0.584861,-0.426019,0.545771,0
50.995,0.0488531,0.076446,0.0531291,0.422587,-0.584861,-0.426019,0.545771,0
51,0.0488646,0.0764501,0.0530352,0.422313,-0.585028,-0.426266,0.545611,0
51.005,0.0488453,0.0764433,0.0529849,0.422432,-0.584952,-0.426145,0.545695,0
51.01,0.048876,0.0764541,0.0529413,0.422432,-0.584952,-0.426145,0.545695,0
51.015,0.0488567,0.0764473,0.052891,0.422551,-0.584876,-0.426024,0.545779,0
51.02,0.0488373,0.0764405,0.0528407,0.422276,-0.585044,-0.426271,0.545618,0
51.025,0.048868,0.0764513,0.0527971,0.422276,-0.585044,-0.426271,0.545618,0
51.03,0.048868,0.0764513,0.0527971,0.422276,-0.585044,-0.426271,0.545618,0
51.035,0.0488794,0.0764553,0.0527032,0.422395,-0.584968,-0.42615,0.545702,0
51.04,0.0488479,0.0765446,0.0527032,0.422275,-0.585054,-0.426038,0.54579,0
51.045,0.0488592,0.0765486,0.0526093,0.422001,-0.585222,-0.426285,0.54563,0
51.05,0.0488592,0.0765486,0.0526093,0.422001,-0.585222,-0.426285,0.54563,0
51.055,0.0488398,0.0765417,0.052559,0.422119,-0.585146,-0.426164,0.545714,0
51.06,0.0488705,0.0765526,0.0525154,0.422119,-0.585146,-0.426164,0.545714,0
51.065,0.0488511,0.0765457,0.0524651,0.422239,-0.585069,-0.426044,0.545798,0
51.0701,0.0488511,0.0765457,0.0524651,0.422239,-0.585069,-0.426044,0.545798,0
51.075,0.0488623,0.0765497,0.0523712,0.421964,-0.585237,-0.426291,0.545637,0
51.08,0.0488929,0.0765605,0.0523276,0.421964,-0.585237,-0.426291,0.545637,0
51.085,0.0488735,0.0765536,0.0522773,0.422083,-0.585161,-0.42617,0.545721,0
51.09,0.0489041,0.0765644,0.0522336,0.422161,-0.585608,-0.425794,0.545474,0
