t,x,y,z,qw,qx,qy,qz
58.7626,0.0387905,-0.0379473,-0.0681945,0.700034,-0.700156,0.126035,0.0620449
58.7636,0.0387905,-0.0379473,-0.0681945,0.700034,-0.700156,0.126035,0.0620449
58.7646,0.0387905,-0.0379473,-0.0681945,0.700034,-0.700156,0.126035,0.0620449
58.7656,0.0387905,-0.0379473,-0.0681945,0.700034,-0.700156,0.126035,0.0620449
58.7666,0.0387905,-0.0379473,-0.0681945,0.700034,-0.700156,0.126035,0.0620449
58.7676,0.0387905,-0.0379473,-0.0681945,0.700034,-0.700156,0.126035,0.0620449
58.7686,0.0387905,-0.0379473,-0.0681945,0.700034,-0.700156,0.126035,0.0620449
58.7695,0.0387918,-0.0379541,-0.0682485,0.700034,-0.700156,0.126035,0.0620449
58.7706,0.0387918,-0.0379541,-0.0682485,0.700034,-0.700156,0.126035,0.0620449
58.7716,0.0387918,-0.0379541,-0.0682485,0.700034,-0.700156,0.126035,0.0620449
58.7726,0.0387918,-0.0379541,-0.0682485,0.700034,-0.700156,0.126035,0.0620449
58.7736,0.0387918,-0.0379541,-0.0682485,0.700034,-0.700156,0.126035,0.0620449
58.7746,0.0387918,-0.0379541,-0.0682485,0.700034,-0.700156,0.126035,0.0620449
58.7756,0.0387918,-0.0379541,-0.0682485,0.700034,-0.700156,0.126035,0.0620449
58.7766,0.0387918,-0.0379541,-0.0682485,0.700034,-0.700156,0.126035,0.0620449
58.7776,0.0387918,-0.0379541,-0.0682485,0.700074,-0.700236,0.125587,0.0615974
58.7786,0.0387918,-0.0379541,-0.0682485,0.700074,-0.700236,0.125587,0.0615974
58.7796,0.0387836,-0.0379106,-0.0682801,0.700177,-0.700011,0.126049,0.0620438
58.7806,0.0387836,-0.0379106,-0.0682801,0.700177,-0.700011,0.126049,0.0620438
58.7816,0.0387836,-0.0379106,-0.0682801,0.700177,-0.700011,0.126049,0.0620438
58.7826,0.0387836,-0.0379106,-0.0682801,0.700177,-0.700011,0.126049,0.0620438
58.7836,0.0387836,-0.0379106,-0.0682801,0.700177,-0.700011,0.126049,0.0620438
58.7846,0.0387836,-0.0379106,-0.0682801,0.700177,-0.700011,0.126049,0.0620438
58.7856,0.0387836,-0.0379106,-0.0682801,0.700216,-0.700091,0.125601,0.0615962
58.7866,0.0387836,-0.0379106,-0.0682801,0.700216,-0.700091,0.125601,0.0615962
58.7876,0.0387849,-0.0379174,-0.0683341,0.700177,-0.700011,0.126049,0.0620438
58.7886,0.0387849,-0.0379174,-0.0683341,0.700177,-0.700011,0.126049,0.0620438
58.7896,0.0387849,-0.0379174,-0.0683341,0.700177,-0.700011,0.126049,0.0620438
58.7906,0.0387849,-0.0379174,-0.0683341,0.700177,-0.700011,0.126049,0.0620438
58.7916,0.0387849,-0.0379174,-0.0683341,0.700177,-0.700011,0.126049,0.0620438
58.7926,0.0387849,-0.0379174,-0.0683341,0.700177,-0.700011,0.126049,0.0620438
58.7936,0.0387767,-0.0378739,-0.0683657,0.700319,-0.699866,0.126063,0.0620427
58.7946,0.0387767,-0.0378739,-0.0683657,0.700319,-0.699866,0.126063,0.0620427
58.7956,0.0387767,-0.0378739,-0.0683657,0.700359,-0.699946,0.125615,0.061595
58.7966,0.0387767,-0.0378739,-0.0683657,0.700359,-0.699946,0.125615,0.061595
58.7976,0.0387767,-0.0378739,-0.0683657,0.700319,-0.699866,0.126063,0.0620427
58.7986,0.0387767,-0.0378739,-0.0683657,0.700319,-0.699866,0.126063,0.0620427
58.7996,0.0387767,-0.0378739,-0.0683657,0.700319,-0.699866,0.126063,0.0620427
58.8006,0.0387767,-0.0378739,-0.0683657,0.700319,-0.699866,0.126063,0.0620427
58.8016,0.038778,-0.0378806,-0.0684197,0.700319,-0.699866,0.126063,0.0620427
58.8026,0.038778,-0.0378806,-0.0684197,0.700319,-0.699866,0.126063,0.0620427
58.8036,0.038778,-0.0378806,-0.0684197,0.700319,-0.699866,0.126063,0.0620427
58.8046,0.038778,-0.0378806,-0.0684197,0.700319,-0.699866,0.126063,0.0620427
58.8056,0.0387698,-0.0378372,-0.0684513,0.700018,-0.700166,0.126018,0.0621414
58.8066,0.0387698,-0.0378372,-0.0684513,0.700018,-0.700166,0.126018,0.0621414
58.8076,0.0387698,-0.0378372,-0.0684513,0.700462,-0.699721,0.126077,0.0620415
58.8086,0.0387698,-0.0378372,-0.0684513,0.700462,-0.699721,0.126077,0.0620415
58.8096,0.0387698,-0.0378372,-0.0684513,0.700018,-0.700166,0.126018,0.0621414
58.8106,0.0387698,-0.0378372,-0.0684513,0.700018,-0.700166,0.126018,0.0621414
